word,time origin,end point,1976-1,1976-10,1976-11,1976-12,1976-2,1976-3,1976-4,1976-5,1976-6,1976-7,1976-8,1976-9,1977-1,1977-10,1977-11,1977-12,1977-2,1977-3,1977-4,1977-5,1977-6,1977-7,1977-8,1977-9,1978-1,1978-10,1978-11,1978-12,1978-2,1978-3,1978-4,1978-5,1978-6,1978-7,1978-8,1978-9,1979-1,1979-10,1979-11,1979-12,1979-2,1979-3,1979-4,1979-5,1979-6,1979-7,1979-8,1979-9,1980-1,1980-10,1980-11,1980-12,1980-2,1980-3,1980-4,1980-5,1980-6,1980-7,1980-8,1980-9,1981-1,1981-10,1981-11,1981-12,1981-2,1981-3,1981-4,1981-5,1981-6,1981-7,1981-8,1981-9,1982-1,1982-10,1982-11,1982-12,1982-2,1982-3,1982-4,1982-5,1982-6,1982-7,1982-8,1982-9,1983-1,1983-10,1983-11,1983-12,1983-2,1983-3,1983-4,1983-5,1983-6,1983-7,1983-8,1983-9,1984-1,1984-10,1984-11,1984-12,1984-2,1984-3,1984-4,1984-5,1984-6,1984-7,1984-8,1984-9,1985-1,1985-10,1985-11,1985-12,1985-2,1985-3,1985-4,1985-5,1985-6,1985-7,1985-8,1985-9,1986-1,1986-10,1986-11,1986-12,1986-2,1986-3,1986-4,1986-5,1986-6,1986-7,1986-8,1986-9,1987-1,1987-10,1987-11,1987-12,1987-2,1987-3,1987-4,1987-5,1987-6,1987-7,1987-8,1987-9,1988-1,1988-10,1988-11,1988-12,1988-2,1988-3,1988-4,1988-5,1988-6,1988-7,1988-8,1988-9,1989-1,1989-10,1989-11,1989-12,1989-2,1989-3,1989-4,1989-5,1989-6,1989-7,1989-8,1989-9,1990-1,1990-10,1990-11,1990-12,1990-2,1990-3,1990-4,1990-5,1990-6,1990-7,1990-8,1990-9,1991-1,1991-10,1991-11,1991-12,1991-2,1991-3,1991-4,1991-5,1991-6,1991-7,1991-8,1991-9,1992-1,1992-10,1992-11,1992-12,1992-2,1992-3,1992-4,1992-5,1992-6,1992-7,1992-8,1992-9,1993-1,1993-10,1993-11,1993-12,1993-2,1993-3,1993-4,1993-5,1993-6,1993-7,1993-8,1993-9,1994-1,1994-10,1994-11,1994-12,1994-2,1994-3,1994-4,1994-5,1994-6,1994-7,1994-8,1994-9,1995-1,1995-10,1995-11,1995-12,1995-2,1995-3,1995-4,1995-5,1995-6,1995-7,1995-8,1995-9,1996-1,1996-10,1996-11,1996-12,1996-2,1996-3,1996-4,1996-5,1996-6,1996-7,1996-8,1996-9,1997-1,1997-10,1997-11,1997-12,1997-2,1997-3,1997-4,1997-5,1997-6,1997-7,1997-8,1997-9,1998-1,1998-10,1998-11,1998-12,1998-2,1998-3,1998-4,1998-5,1998-6,1998-7,1998-8,1998-9,1999-1,1999-10,1999-11,1999-12,1999-2,1999-3,1999-4,1999-5,1999-6,1999-7,1999-8,1999-9,2000-1,2000-10,2000-11,2000-12,2000-2,2000-3,2000-4,2000-5,2000-6,2000-7,2000-8,2000-9,2001-1,2001-10,2001-11,2001-12,2001-2,2001-3,2001-4,2001-5,2001-6,2001-7,2001-8,2001-9,2002-1,2002-10,2002-11,2002-12,2002-2,2002-3,2002-4,2002-5,2002-6,2002-7,2002-8,2002-9,2003-1,2003-10,2003-11,2003-12,2003-2,2003-3,2003-4,2003-5,2003-6,2003-7,2003-8,2003-9,2004-1,2004-10,2004-11,2004-12,2004-2,2004-3,2004-4,2004-5,2004-6,2004-7,2004-8,2004-9,2005-1,2005-10,2005-11,2005-12,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2006-1,2006-10,2006-11,2006-12,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2007-1,2007-10,2007-11,2007-12,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2008-1,2008-10,2008-11,2008-12,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2009-1,2009-10,2009-11,2009-12,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9
eurofan,1996-3,2004-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11734100363,,,,,,2.0941269057,,,,,2.13432335083,,,,2.09934013347,,2.1256719778,,,,,2.13256280111,,,,,,,,,,,,,2.18559928184,,,,,,,,,,,,2.2003920823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fedotozine,1990-8,2004-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87537408095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96824743597,,,,,,,,2.03455288011,2.00123429004,2.0445375896,,,,1.99359425523,,,,2.00315726915,,2.05247982674,,,,,,,,,,,,,,2.08734516462,,,,,,,,,,2.11116290449,2.04530875867,,,,2.08734477324,,,,,,,,,2.1377017662,,,,,2.12126928282,,,,2.08881906548,,,,,2.13157752446,,,,,2.11478177655,,,,,,,,2.15467581218,,,2.10967404976,,,2.10593658935,,,,,,,,,,,,,,,,,,,,,2.15762106511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fluorographs,1978-4,1999-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59207452429,,,,,,1.64565625747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78332227647,,,,,,,,,,,1.74758646678,,,,,,,,,,,,,,,1.7872145385,1.80585537382,,,,,,,,,,,,,,1.91012309957,,,,,,,,,,,1.87837025099,,1.87506922166,,,,,,,,,,,,,,1.90441245037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fsaiic,1987-1,2002-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72874897239,1.77570438628,,,,,,,,,,,,,1.79091402599,,,,,1.77333309512,1.81185363226,,,,,,,,,,,,1.90990682554,,,,,1.92332066076,,,1.90414131142,,,1.87517392594,,,,,,,,,1.89826504828,,1.9203808148,1.89495244591,,,1.91400362919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02444689027,1.97466630657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09797001804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gabeb,1988-9,2003-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79477408752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02949066404,,,,,2.02762426444,,,,,,2.04405955621,,,,,,,,,,,,,,2.07577654181,2.06207626402,2.10194862349,,2.06879334576,2.08291043764,,,,,,2.09765053092,,2.09124933524,,2.07574768424,,,,,,2.15955598154,,,,,,,,,,,,,,,,2.13820466395,,,,,,,,,,,,,,,,2.18234909519,,,,,2.19093929462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gastrospirillum,1989-6,2004-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92469019701,,,,,,,,,,,,,,,,,,1.97464816198,,,,,1.96547008451,1.96155062111,,,2.01338634319,,,,2.0112426032,,,,,,,,,,,2.02090164911,,,,,,,,,,,,,,,2.09024604991,,,,,,,,,,,,,,,,,,,,,,,,,2.08284202675,,,,,,,,,2.12159897573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gciis,1976-7,1998-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50456033179,,,,,,,,,,1.5572402148,,,,1.53105883065,,,,,,,,,,,,,,,1.6561812336,,1.69231366115,,,,,1.67493978451,,1.66447488862,,,,,,,,1.69066665483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87336357297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gcvf,1978-11,2003-2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4388690485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66725843188,,,,,,1.65015061871,,,,,,,,1.66777586766,,,,,,,,,,,,,,,,1.71553412403,,,1.73593354329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8002815014,,,,,1.86677165893,,,,,,,1.88828023327,,,1.88687492936,,,,,,,,,,,,,,,,,,,,,,1.91187754404,,1.94403062533,,1.93215231076,,,,,1.91695270152,,,,,,,,1.9751838362,,,,,,,,,2.00461767352,2.05836363161,,,,,,,,,,,,,,,,,,,,,,,2.07014052142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15213660664,,,2.11662495958,,,,,,,,,,,2.14139209021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22335037241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grfi,1988-1,1999-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7473712194,,,1.83089814594,,,,,,1.76861708112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94968420118,1.91352563855,,,,,,,,,,,1.94724253073,,,1.94904408927,,,,,,,1.99654818894,1.95460879732,,,,,,,,,,,,,,1.9889155111,,,,2.01984138999,,,,,,,,,,,,,2.00446779444,,,2.03082617252,,,,,,,2.03673510728,,2.01541564665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05871373088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groel14,1992-11,2004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95306069169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97463010011,,1.98502826669,,,2.00311949121,,,2.10768528412,,,,,2.05226988732,,,,,,,,,,,,,2.03347887121,,,,2.10989566567,,,,2.09119421894,2.09906412707,,,2.04044515337,,,,,,,,,,,,,,,,,,,,2.13023542144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23988278521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtwes,1978-12,1994-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48555781154,,,,,,,,,,1.54026031279,,,,,,,,,1.47640506206,,,,,,,,1.52571174098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66920312452,,,,1.70696442882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hatt,1986-11,2004-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74000788466,,,,,,,,,,,,,,1.75509452326,,,,1.78789277418,,,,,,,,,,,,,1.76880092028,,,,,,,,,,,,,,1.89562725947,,,,,,,,,1.92031395173,,,,,,,,,,,,,,,1.9233241892,,,,,,,,,,,,,,,,,,,1.98156029565,,,,,,,,,,,,,,,,,,,,,,,,,,2.05207241153,,,,,2.08065529551,,,,,,,,,,,,,,,,,,2.0592599537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hemeselect,1992-11,2002-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94613397321,,,,1.96842320047,,,,,,,,,,,,,,1.98070125272,,,,,,,,1.99319164532,1.99425271814,,,,,,2.0018913876,,,,,,2.00171341825,,,2.03507223052,,,,2.02054502268,,,,,,2.0530160772,,,2.00150138815,,,2.04597731515,2.09985108026,,,,,,,,,,,2.07508435373,,,,,,,,,,,,,,2.11150855036,,,,,,,,2.12106539204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hmura,1984-11,2001-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69275984991,,,,,,,,,,,,,1.70044505375,,,,,,1.74912931804,,,,,1.761662853,,,1.79086043492,,,,,,,,,,,,1.89536169545,,,,1.87627445457,,,,,1.85551680692,,,,,,,,,,,,,,,1.94089943321,,,,,,,1.93340597333,,,,,,,1.97160589212,,,,,,,,,,,,,,,1.99288719228,,,,,,,,,,,,,,,,,,,,,,,,,2.01247993822,,,,,,,,,,,,,,,,,,,,,,2.08353147104,,,,,,,,,,,,,2.09524277817,,,,,,,,,,,2.13205310842,,,,,,,,,,,,2.16103090515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsdm1c1,1979-10,1995-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49531302681,,,,,,,,,,,,,,,,,,,,,1.47377705772,,,,,,,,,,,,,,,,,,,,,,,,1.55102939578,,,,,,,,,,,,,,,,,,1.6580587856,,,,,,,,,,,,,,,,,,1.68584362032,,,,,,,,,,1.76315998898,,,,,,,,,,,,,,,,,,1.79189061932,1.83698346034,,,,,,1.7682721057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93953680823,,,2.02207900812,,,,,,,,,,,,,,,,,,,,,1.98949875437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humkv325,1987-12,1998-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82054794285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89878517464,1.84260298854,,,,,,,,,,,,,,,,,,,,,,,,,1.90092431593,,,,,,,,,,,,,,,,,,,,,,,,,1.97456153642,,,,,,,,1.98996590183,,,,,,,,,,,,,,,,,,2.08339889571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idrapril,1992-7,2000-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91362625216,,,,,,,,1.97657428132,,,,,,,,2.02931896239,1.9922606414,,,,,,,,1.99158874801,,,,,,,,,,,1.99133782138,,,,2.07988474751,,,,2.0571562115,,2.03548195079,,,,,,,,,,,,,,2.04729628579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iodohydroxybenzylpindolol,1976-12,1986-7,,,,,,1.47738210657,,,,,,,,,,,1.4918197087,,1.48833750109,,,,,,,,1.45724390654,,,,,,,,,,,,,1.49031502497,,,,,,,,,,,,,,1.47009644176,,,,,,,,,,1.55808846398,1.53214414521,1.53469040881,,,,,,1.52060764679,,,,1.59676267279,,,,,,,,,,,1.67238173144,,1.6208996052,1.62962864092,,,,1.66437034337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72136840199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ityr,1979-7,2004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44928249907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69250876521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68164458735,,,,,,,,,,,,,,,,,,1.81370363693,,,,,,,,,,,,,,,,,,,,1.80489420809,,,,,,,,,,,,,,,,,,,1.90066793026,,,,,,,,,,,,,,,,,,,,,,,1.92744303356,1.97311782721,,,,,,,,,,,,1.98008638674,,,,,,,,,,,,,,,1.966767053,,,,,,,,,,,,,2.02414296457,,,,,,,,2.05619314082,,,,,,,,,,,,,,,,,,2.07838124775,,,2.13174298657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21938100602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
itys,1979-7,1998-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68937368141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68872333697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77297759597,,,,1.80347100976,,,,,,,,,,,,,,,,,,,1.90105012563,,,,,,,,,,,,,,,,,,,,,,,1.93851868512,1.96673008442,,,,,,,,,,,,1.9870213105,,,,,,,,,,,,,,,1.97048386779,,,,,,,,,,,,,2.02556887949,,,,,,,2.06149161239,2.02349216331,,,,,,,,,,,,,,,,,,2.07923608572,,,2.12918480353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j11d,1983-7,2004-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77418027766,,,,,,,1.70349815418,,,,,1.79866911947,,,,1.74641903485,,,,,,,,,,,,,,,1.76892738795,,,,,1.91828306693,,,1.88929732682,1.85689735317,1.90504157224,,,,,,,,,,,1.84760639633,,1.86181584767,,,,1.90115598702,,,,,,,,,,,,,,,1.9381073749,,1.96128388654,1.93169637324,1.96280277509,,,,,,,,,,,,,,1.9704147744,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06625807642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konings,1982-10,2004-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56103568496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69962160333,,,,,,,,,,,,,,,,,1.81995629581,,,,,,,,,,,,,1.78221468865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93724796579,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0110336267,,,,,,,,,,,,2.04361268237,2.03883172945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levoxadrol,1982-6,1994-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56446450928,,,,,,,1.70973481717,,,,,,,,,1.6654299282,,1.67848025428,,,,,,,,,,,1.73307771523,,,,,,,,,,,,,,,,,,,,,,,,1.78335019886,,,1.75669927462,,,,,1.73066909643,,,,,,,,,,1.77219012341,,,,1.80214889947,1.85907438238,,1.88654876472,,,,,,,,1.85464900443,,,,,,,,,,,,,1.90490431676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01269567516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
